itemid,                    name, sell_single, buy_single, price_single, stock_single, sell_stacks, buy_stacks, price_stacks, stock_stacks
17156,                   kaman,1,1,1,99,0,1,1,99
17157,               rapid_bow,1,1,1,99,0,1,1,99
17158,                rune_bow,1,1,1,99,0,1,1,99
17159,          freeswords_bow,1,1,1,99,0,1,1,99
17160,                 longbow,1,1,1,99,0,1,1,99
17161,               power_bow,1,1,1,99,0,1,1,99
17162,               great_bow,1,1,1,99,0,1,1,99
17163,              battle_bow,1,1,1,99,0,1,1,99
17164,                 war_bow,1,1,1,99,0,1,1,99
17165,       arco_de_velocidad,1,1,1,99,0,1,1,99
17166,            lamian_kaman,1,1,1,99,0,1,1,99
17167,        ryl.arc._longbow,1,1,1,99,0,1,1,99
17170,               speed_bow,1,1,1,99,0,1,1,99
17172,          wrapped_bow_+1,1,1,1,99,0,1,1,99
17173,              war_bow_+1,1,1,1,99,0,1,1,99
17175,             shortbow_+1,1,1,1,99,0,1,1,99
17176,             self_bow_+1,1,1,1,99,0,1,1,99
17177,              longbow_+1,1,1,1,99,0,1,1,99
17178,            power_bow_+1,1,1,1,99,0,1,1,99
17179,        composite_bow_+1,1,1,1,99,0,1,1,99
17180,            great_bow_+1,1,1,1,99,0,1,1,99
17181,           battle_bow_+1,1,1,1,99,0,1,1,99
17182,                kaman_+1,1,1,1,99,0,1,1,99
17183,         hunters_longbow,1,1,1,99,0,1,1,99
17184,           assassins_bow,1,1,1,99,0,1,1,99
17186,         sagittarius_bow,1,1,1,99,0,1,1,99
17187,             eurytos_bow,1,1,1,99,0,1,1,99
17189,            rapid_bow_+1,1,1,1,99,0,1,1,99
17190,                  sarnga,1,1,1,99,0,1,1,99
17191,            pharaohs_bow,1,1,1,99,0,1,1,99
17193,              shadow_bow,1,1,1,99,0,1,1,99
17194,           shadow_bow_+1,1,1,1,99,0,1,1,99
17195,         windurstian_bow,1,1,1,99,0,1,1,99
17196,          federation_bow,1,1,1,99,0,1,1,99
17197,          san_dorian_bow,1,1,1,99,0,1,1,99
17198,             kingdom_bow,1,1,1,99,0,1,1,99
17200,              rosenbogen,1,1,1,99,0,1,1,99
17201,           rosenbogen_+1,1,1,1,99,0,1,1,99
17202,             platoon_bow,1,1,1,99,0,1,1,99
17203,              shikar_bow,1,1,1,99,0,1,1,99
17204,              mighty_bow,1,1,1,99,0,1,1,99
17205,                 gendawa,1,1,1,99,0,1,1,99
17206,              gendawa_+1,1,1,1,99,0,1,1,99
17209,             martial_bow,1,1,1,99,0,1,1,99
17210,             martial_gun,1,1,1,99,0,1,1,99
17211,           almogavar_bow,1,1,1,99,0,1,1,99
17213,               staurobow,1,1,1,99,0,1,1,99
17214,            staurobow_+1,1,1,1,99,0,1,1,99
17215,          thugs_zamburak,1,1,1,99,0,1,1,99
17216,          light_crossbow,1,1,1,99,0,1,1,99
17217,                crossbow,1,1,1,99,0,1,1,99
17218,                zamburak,1,1,1,99,0,1,1,99
17219,                arbalest,1,1,1,99,0,1,1,99
17220,          heavy_crossbow,1,1,1,99,0,1,1,99
17221,           rpt._crossbow,1,1,1,99,0,1,1,99
17222,                 hexagun,1,1,1,99,0,1,1,99
17223,           lgn._crossbow,1,1,1,99,0,1,1,99
17224,         killer_crossbow,1,1,1,99,0,1,1,99
17225,             crossbow_+1,1,1,1,99,0,1,1,99
17226,             arbalest_+1,1,1,1,99,0,1,1,99
17227,        heavy_crossbow+1,1,1,1,99,0,1,1,99
17228,       light_crossbow_+1,1,1,1,99,0,1,1,99
17229,             zamburak_+1,1,1,1,99,0,1,1,99
17230,          power_crossbow,1,1,1,99,0,1,1,99
17231,          tells_crossbow,1,1,1,99,0,1,1,99
17232,           lion_crossbow,1,1,1,99,0,1,1,99
17233,        machine_crossbow,1,1,1,99,0,1,1,99
17234,        flagel._crossbow,1,1,1,99,0,1,1,99
17235,                armbrust,1,1,1,99,0,1,1,99
17236,            leo_crossbow,1,1,1,99,0,1,1,99
17237,         leo_crossbow_+1,1,1,1,99,0,1,1,99
17238,           bas._crossbow,1,1,1,99,0,1,1,99
17239,           rep._crossbow,1,1,1,99,0,1,1,99
17240,           lightning_bow,1,1,1,99,0,1,1,99
17241,        lightning_bow_+1,1,1,1,99,0,1,1,99
17242,            velocity_bow,1,1,1,99,0,1,1,99
17243,         velocity_bow_+1,1,1,1,99,0,1,1,99
17245,         grosveneurs_bow,1,1,1,99,0,1,1,99
17246,         ziskas_crossbow,1,1,1,99,0,1,1,99
17247,                rikonodo,1,1,1,99,0,1,1,99
17248,                arquebus,1,1,1,99,0,1,1,99
17249,           magoichis_gun,1,1,1,99,0,1,1,99
17250,           matchlock_gun,1,1,1,99,0,1,1,99
17251,                hellfire,1,1,1,99,0,1,1,99
17252,                culverin,1,1,1,99,0,1,1,99
17253,           musketeer_gun,1,1,1,99,0,1,1,99
17254,             arquebus_+1,1,1,1,99,0,1,1,99
17255,            hakenbuechse,1,1,1,99,0,1,1,99
17256,          serpentine_gun,1,1,1,99,0,1,1,99
17257,             bandits_gun,1,1,1,99,0,1,1,99
17258,          bandits_gun_+1,1,1,1,99,0,1,1,99
17259,             pirates_gun,1,1,1,99,0,1,1,99
17260,          pirates_gun_+1,1,1,1,99,0,1,1,99
17261,        matchlock_gun_+1,1,1,1,99,0,1,1,99
17262,            corsairs_gun,1,1,1,99,0,1,1,99
17263,         corsairs_gun_+1,1,1,1,99,0,1,1,99
17264,             hellfire_+1,1,1,1,99,0,1,1,99
17265,             tanegashima,1,1,1,99,0,1,1,99
17266,          tanegashima_+1,1,1,1,99,0,1,1,99
17267,             negoroshiki,1,1,1,99,0,1,1,99
17268,          negoroshiki_+1,1,1,1,99,0,1,1,99
17269,        musketeer_gun_+1,1,1,1,99,0,1,1,99
17270,        musketeer_gun_+2,1,1,1,99,0,1,1,99
17271,             platoon_gun,1,1,1,99,0,1,1,99
17272,            military_gun,1,1,1,99,0,1,1,99
17274,          deluxe_carbine,1,1,1,99,0,1,1,99
17276,          atq._bullet_+1,1,1,1,99,1,1,1,99
17277,           hedgehog_bomb,1,1,1,99,0,1,1,99
17278,             gold_bullet,1,1,1,99,1,1,1,99
17279,       moonring_blade_+1,1,1,1,99,0,1,1,99
17280,               boomerang,1,1,1,99,0,1,1,99
17281,                wingedge,1,1,1,99,0,1,1,99
17282,        cmb.cst._bmerang,1,1,1,99,0,1,1,99
17283,         jr.msk._chakram,1,1,1,99,0,1,1,99
17284,                 chakram,1,1,1,99,0,1,1,99
17285,          moonring_blade,1,1,1,99,0,1,1,99
17286,              rising_sun,1,1,1,99,0,1,1,99
17287,            boomerang_+1,1,1,1,99,0,1,1,99
17288,             wingedge_+1,1,1,1,99,0,1,1,99
17289,              chakram_+1,1,1,1,99,0,1,1,99
17290,        coarse_boomerang,1,1,1,99,0,1,1,99
17291,         flame_boomerang,1,1,1,99,0,1,1,99
17292,          long_boomerang,1,1,1,99,0,1,1,99
17293,          yagudo_freezer,1,1,1,99,0,1,1,99
17294,              comet_tail,1,1,1,99,0,1,1,99
17295,           rising_sun_+1,1,1,1,99,0,1,1,99
17296,                  pebble,1,1,1,99,1,1,1,99
17297,           throwing_coin,1,1,1,99,1,1,1,99
17298,                 tathlum,1,1,1,99,1,1,1,99
17299,              astragalos,1,1,1,99,1,1,1,99
17300,         platinum_bullet,1,1,1,99,1,1,1,99
17301,                shuriken,1,1,1,99,1,1,1,99
17302,           juji_shuriken,1,1,1,99,1,1,1,99
17303,          manji_shuriken,1,1,1,99,1,1,1,99
17304,           fuma_shuriken,1,1,1,99,1,1,1,99
17305,             cluster_arm,1,1,1,99,1,1,1,99
17306,               snoll_arm,1,1,1,99,1,1,1,99
17307,                    dart,1,1,1,99,1,1,1,99
17308,                 hawkeye,1,1,1,99,1,1,1,99
17309,                pinwheel,1,1,1,99,1,1,1,99
17310,                     hyo,1,1,1,99,1,1,1,99
17311,                 dart_+1,1,1,1,99,1,1,1,99
17312,             iron_bullet,1,1,1,99,1,1,1,99
17313,                 grenade,1,1,1,99,1,1,1,99
17314,           quake_grenade,1,1,1,99,1,1,1,99
17315,            riot_grenade,1,1,1,99,1,1,1,99
17316,                bomb_arm,1,1,1,99,1,1,1,99
17317,              gold_arrow,1,1,1,99,1,1,1,99
17318,            wooden_arrow,1,1,1,99,1,1,1,99
17319,              bone_arrow,1,1,1,99,1,1,1,99
17320,              iron_arrow,1,1,1,99,1,1,1,99
17321,            silver_arrow,1,1,1,99,1,1,1,99
17322,              fire_arrow,1,1,1,99,1,1,1,99
17323,               ice_arrow,1,1,1,99,1,1,1,99
17324,         lightning_arrow,1,1,1,99,1,1,1,99
17325,            kabura_arrow,1,1,1,99,1,1,1,99
17330,             stone_arrow,1,1,1,99,1,1,1,99
17331,               old_arrow,1,1,1,99,1,1,1,99
17332,              fang_arrow,1,1,1,99,1,1,1,99
17333,              rune_arrow,1,1,1,99,1,1,1,99
17334,          platinum_arrow,1,1,1,99,1,1,1,99
17335,              rusty_bolt,1,1,1,99,1,1,1,99
17336,           crossbow_bolt,1,1,1,99,1,1,1,99
17337,            mythril_bolt,1,1,1,99,1,1,1,99
17338,          darksteel_bolt,1,1,1,99,1,1,1,99
17339,             bronze_bolt,1,1,1,99,1,1,1,99
17340,                  bullet,1,1,1,99,1,1,1,99
17341,           silver_bullet,1,1,1,99,1,1,1,99
17342,            cannon_shell,1,1,1,99,1,1,1,99
17343,           bronze_bullet,1,1,1,99,1,1,1,99
17344,                cornette,1,1,1,99,0,1,1,99
17345,                   flute,1,1,1,99,0,1,1,99
17346,             siren_flute,1,1,1,99,0,1,1,99
17347,                 piccolo,1,1,1,99,0,1,1,99
17348,             traversiere,1,1,1,99,0,1,1,99
17349,          faerie_piccolo,1,1,1,99,0,1,1,99
17350,            angels_flute,1,1,1,99,0,1,1,99
17351,                gemshorn,1,1,1,99,0,1,1,99
17352,                    horn,1,1,1,99,0,1,1,99
17353,              maple_harp,1,1,1,99,0,1,1,99
17354,                    harp,1,1,1,99,0,1,1,99
17355,               rose_harp,1,1,1,99,0,1,1,99
17356,              lamia_harp,1,1,1,99,0,1,1,99
17357,              ebony_harp,1,1,1,99,0,1,1,99
17358,            oneiros_harp,1,1,1,99,0,1,1,99
17359,             mythic_harp,1,1,1,99,0,1,1,99
17361,                crumhorn,1,1,1,99,0,1,1,99
17362,                  shofar,1,1,1,99,0,1,1,99
17364,         cythara_anglica,1,1,1,99,0,1,1,99
17365,             frenzy_fife,1,1,1,99,0,1,1,99
17366,              marys_horn,1,1,1,99,0,1,1,99
17367,           ryl.spr._horn,1,1,1,99,0,1,1,99
17368,              piccolo_+1,1,1,1,99,0,1,1,99
17369,             cornette_+1,1,1,1,99,0,1,1,99
17370,             gemshorn_+1,1,1,1,99,0,1,1,99
17371,                 horn_+1,1,1,1,99,0,1,1,99
17372,                flute_+1,1,1,1,99,0,1,1,99
17373,           maple_harp_+1,1,1,1,99,0,1,1,99
17374,                 harp_+1,1,1,1,99,0,1,1,99
17375,          traversiere_+1,1,1,1,99,0,1,1,99
17376,            rose_harp_+1,1,1,1,99,0,1,1,99
17377,             crumhorn_+1,1,1,1,99,0,1,1,99
17378,         angels_flute_+1,1,1,1,99,0,1,1,99
17379,           hamelin_flute,1,1,1,99,0,1,1,99
17380,       mithran_fish._rod,1,1,1,99,0,1,1,99
17381,       comp._fishing_rod,1,1,1,99,0,1,1,99
17382,        s.h._fishing_rod,1,1,1,99,0,1,1,99
17383,             clothespole,1,1,1,99,0,1,1,99
17384,        carbon_fish._rod,1,1,1,99,0,1,1,99
17385,      glass_fiber_f._rod,1,1,1,99,0,1,1,99
17386,        lu_shangs_f._rod,1,1,1,99,0,1,1,99
17387,         tarutaru_f._rod,1,1,1,99,0,1,1,99
17388,        fastwater_f._rod,1,1,1,99,0,1,1,99
17389,        bamboo_fish._rod,1,1,1,99,0,1,1,99
17390,         yew_fishing_rod,1,1,1,99,0,1,1,99
17391,        willow_fish._rod,1,1,1,99,0,1,1,99
17392,          sliced_sardine,1,1,1,99,1,1,1,99
17393,              sliced_cod,1,1,1,99,1,1,1,99
17394,          peeled_lobster,1,1,1,99,1,1,1,99
17395,                 lugworm,1,1,1,99,1,1,1,99
17396,             little_worm,1,1,1,99,1,1,1,99
17397,               shell_bug,1,1,1,99,1,1,1,99
17398,               rogue_rig,1,1,1,99,0,1,1,99
17399,              sabiki_rig,1,1,1,99,0,1,1,99
17400,          sinking_minnow,1,1,1,99,0,1,1,99
17401,             lizard_lure,1,1,1,99,0,1,1,99
17402,             shrimp_lure,1,1,1,99,0,1,1,99
17403,               frog_lure,1,1,1,99,0,1,1,99
17404,               worm_lure,1,1,1,99,0,1,1,99
17405,                fly_lure,1,1,1,99,0,1,1,99
17407,                  minnow,1,1,1,99,0,1,1,99
17408,           great_club_+1,1,1,1,99,0,1,1,99
17409,          mythril_rod_+1,1,1,1,99,0,1,1,99
17410,             bone_rod_+1,1,1,1,99,0,1,1,99
17411,            holy_mace_+1,1,1,1,99,0,1,1,99
17412,             wild_cudgel,1,1,1,99,0,1,1,99
17413,            hermits_wand,1,1,1,99,0,1,1,99
17414,              pixie_mace,1,1,1,99,0,1,1,99
17415,             shellbuster,1,1,1,99,0,1,1,99
17416,          arcana_breaker,1,1,1,99,0,1,1,99
17417,            rabbit_stick,1,1,1,99,0,1,1,99
17418,          moonlight_wand,1,1,1,99,0,1,1,99
17419,           artemiss_wand,1,1,1,99,0,1,1,99
17420,            selenes_wand,1,1,1,99,0,1,1,99
17421,          moonwatch_wand,1,1,1,99,0,1,1,99
17424,             spiked_club,1,1,1,99,0,1,1,99
17425,          spiked_club_+1,1,1,1,99,0,1,1,99
17426,            replica_maul,1,1,1,99,0,1,1,99
17427,           ebony_wand_+1,1,1,1,99,0,1,1,99
17428,       darksteel_mace_+1,1,1,1,99,0,1,1,99
17429,           dominion_mace,1,1,1,99,0,1,1,99
17430,                fey_wand,1,1,1,99,0,1,1,99
17431,        platinum_mace_+1,1,1,1,99,0,1,1,99
17432,       darksteel_maul_+1,1,1,1,99,0,1,1,99
17433,          mythic_wand_+1,1,1,1,99,0,1,1,99
17434,            holy_wand_+1,1,1,1,99,0,1,1,99
17435,        darksteel_rod_+1,1,1,1,99,0,1,1,99
17436,         platinum_rod_+1,1,1,1,99,0,1,1,99
17440,             kraken_club,1,1,1,99,0,1,1,99
17441,           eremites_wand,1,1,1,99,0,1,1,99
17442,        eremites_wand_+1,1,1,1,99,0,1,1,99
17443,             thoths_wand,1,1,1,99,0,1,1,99
17444,        windurstian_club,1,1,1,99,0,1,1,99
17445,         federation_club,1,1,1,99,0,1,1,99
17446,            t.m._wand_+1,1,1,1,99,0,1,1,99
17447,            t.m._wand_+2,1,1,1,99,0,1,1,99
17448,         san_dorian_mace,1,1,1,99,0,1,1,99
17449,            kingdom_mace,1,1,1,99,0,1,1,99
17450,            healing_mace,1,1,1,99,0,1,1,99
17452,         bastokan_hammer,1,1,1,99,0,1,1,99
17453,         republic_hammer,1,1,1,99,0,1,1,99
17457,            snr.msk._rod,1,1,1,99,0,1,1,99
17458,           rsv.cpt._mace,1,1,1,99,0,1,1,99
17459,              scepter_+1,1,1,1,99,0,1,1,99
17460,             buzdygan_+1,1,1,1,99,0,1,1,99
17461,                rune_rod,1,1,1,99,0,1,1,99
17462,            platoon_mace,1,1,1,99,0,1,1,99
17463,             sealed_mace,1,1,1,99,0,1,1,99
17464,          purgatory_mace,1,1,1,99,0,1,1,99
17465,           mighty_cudgel,1,1,1,99,0,1,1,99
17467,            martial_wand,1,1,1,99,0,1,1,99
17468,               raise_rod,1,1,1,99,0,1,1,99
17469,            raise_ii_rod,1,1,1,99,0,1,1,99
17470,        pealing_buzdygan,1,1,1,99,0,1,1,99
17471,            horrent_mace,1,1,1,99,0,1,1,99
17472,          cross-counters,1,1,1,99,0,1,1,99
17473,            torama_cesti,1,1,1,99,0,1,1,99
17475,          dst._katars_+1,1,1,1,99,0,1,1,99
17476,        cat_baghnakhs_+1,1,1,1,99,0,1,1,99
17477,           bone_patas_+1,1,1,1,99,0,1,1,99
17479,         behem._cesti_+1,1,1,1,99,0,1,1,99
17480,        dmd._knuckles_+1,1,1,1,99,0,1,1,99
17481,         kaiser_knuckles,1,1,1,99,0,1,1,99
17482,            jamadhars_+1,1,1,1,99,0,1,1,99
17483,         venom_katars_+1,1,1,1,99,0,1,1,99
17484,       stun_jamadhars_+1,1,1,1,99,0,1,1,99
17485,         dragon_claws_+1,1,1,1,99,0,1,1,99
17486,           stun_claws_+1,1,1,1,99,0,1,1,99
17487,         corrosive_claws,1,1,1,99,0,1,1,99
17488,         cermet_claws_+1,1,1,1,99,0,1,1,99
17489,           gold_patas_+1,1,1,1,99,0,1,1,99
17490,             feral_fangs,1,1,1,99,0,1,1,99
17491,           spartan_cesti,1,1,1,99,0,1,1,99
17493,        tropical_punches,1,1,1,99,0,1,1,99
17494,         trp._punches_+1,1,1,1,99,0,1,1,99
17495,        san_dorian_cesti,1,1,1,99,0,1,1,99
17496,           kingdom_cesti,1,1,1,99,0,1,1,99
17497,          win._baghnakhs,1,1,1,99,0,1,1,99
17498,          fed._baghnakhs,1,1,1,99,0,1,1,99
17499,           bas._knuckles,1,1,1,99,0,1,1,99
17500,       republic_knuckles,1,1,1,99,0,1,1,99
17501,           t.m._hooks_+1,1,1,1,99,0,1,1,99
17502,           t.m._hooks_+2,1,1,1,99,0,1,1,99
17505,        narasimhas_cesti,1,1,1,99,0,1,1,99
17506,           vishnus_cesti,1,1,1,99,0,1,1,99
17508,       mst.cst.baghnakhs,1,1,1,99,0,1,1,99
17512,         hydro_baghnakhs,1,1,1,99,0,1,1,99
17513,        hyd.baghnakhs_+1,1,1,1,99,0,1,1,99
17514,             hydro_claws,1,1,1,99,0,1,1,99
17515,          hydro_claws_+1,1,1,1,99,0,1,1,99
17516,             hydro_patas,1,1,1,99,0,1,1,99
17517,          hydro_patas_+1,1,1,1,99,0,1,1,99
17518,             manoples_+1,1,1,1,99,0,1,1,99
17519,           platoon_cesti,1,1,1,99,0,1,1,99
17520,             heavy_staff,1,1,1,99,0,1,1,99
17521,        mahogany_pole_+1,1,1,1,99,0,1,1,99
17522,             pride_staff,1,1,1,99,0,1,1,99
17523,            quarterstaff,1,1,1,99,0,1,1,99
17524,          footmans_staff,1,1,1,99,0,1,1,99
17525,           ebony_pole_+1,1,1,1,99,0,1,1,99
17526,          mythic_pole_+1,1,1,1,99,0,1,1,99
17528,            astral_signa,1,1,1,99,0,1,1,99
17529,           sunlight_pole,1,1,1,99,0,1,1,99
17530,           mst.cst._pole,1,1,1,99,0,1,1,99
17533,             whale_staff,1,1,1,99,0,1,1,99
17534,          whale_staff_+1,1,1,1,99,0,1,1,99
17535,        windurstian_pole,1,1,1,99,0,1,1,99
17536,         federation_pole,1,1,1,99,0,1,1,99
17537,       windurstian_staff,1,1,1,99,0,1,1,99
17538,        federation_staff,1,1,1,99,0,1,1,99
17539,            msk._pole_+1,1,1,1,99,0,1,1,99
17540,            msk._pole_+2,1,1,1,99,0,1,1,99
17541,          bastokan_staff,1,1,1,99,0,1,1,99
17542,          republic_staff,1,1,1,99,0,1,1,99
17543,            battle_staff,1,1,1,99,0,1,1,99
17544,         battle_staff_+1,1,1,1,99,0,1,1,99
17545,              fire_staff,1,1,1,99,0,1,1,99
17546,           vulcans_staff,1,1,1,99,0,1,1,99
17547,               ice_staff,1,1,1,99,0,1,1,99
17548,           aquilos_staff,1,1,1,99,0,1,1,99
17549,              wind_staff,1,1,1,99,0,1,1,99
17550,           austers_staff,1,1,1,99,0,1,1,99
17551,             earth_staff,1,1,1,99,0,1,1,99
17552,            terras_staff,1,1,1,99,0,1,1,99
17553,           thunder_staff,1,1,1,99,0,1,1,99
17554,          jupiters_staff,1,1,1,99,0,1,1,99
17555,             water_staff,1,1,1,99,0,1,1,99
17556,          neptunes_staff,1,1,1,99,0,1,1,99
17557,             light_staff,1,1,1,99,0,1,1,99
17558,           apollos_staff,1,1,1,99,0,1,1,99
17559,              dark_staff,1,1,1,99,0,1,1,99
17560,            plutos_staff,1,1,1,99,0,1,1,99
17561,         revenging_staff,1,1,1,99,0,1,1,99
17562,           rvg._staff_+1,1,1,1,99,0,1,1,99
17568,       eight-sd._pole_+1,1,1,1,99,0,1,1,99
17569,           iron-splitter,1,1,1,99,0,1,1,99
17570,        iron-splitter_+1,1,1,1,99,0,1,1,99
17571,            platoon_pole,1,1,1,99,0,1,1,99
17572,             dusky_staff,1,1,1,99,0,1,1,99
17573,            himmel_stock,1,1,1,99,0,1,1,99
17574,         archalauss_pole,1,1,1,99,0,1,1,99
17575,            somnus_signa,1,1,1,99,0,1,1,99
17576,              grim_staff,1,1,1,99,0,1,1,99
17577,         capricorn_staff,1,1,1,99,0,1,1,99
17578,                zen_pole,1,1,1,99,0,1,1,99
17579,            wyvern_perch,1,1,1,99,0,1,1,99
17580,           military_pole,1,1,1,99,0,1,1,99
17581,             mighty_pole,1,1,1,99,0,1,1,99
17582,           prelatic_pole,1,1,1,99,0,1,1,99
17590,           primate_staff,1,1,1,99,0,1,1,99
17591,        primate_staff_+1,1,1,1,99,0,1,1,99
17592,                 kinkobo,1,1,1,99,0,1,1,99
17593,           martial_staff,1,1,1,99,0,1,1,99
17596,          steel-splitter,1,1,1,99,0,1,1,99
17600,           stun_knife_+1,1,1,1,99,0,1,1,99
17601,            demons_knife,1,1,1,99,0,1,1,99
17602,         demons_knife_+1,1,1,1,99,0,1,1,99
17603,         cermet_kukri_+1,1,1,1,99,0,1,1,99
17604,          venom_kukri_+1,1,1,1,99,0,1,1,99
17605,             acid_dagger,1,1,1,99,0,1,1,99
17606,        corrosive_dagger,1,1,1,99,0,1,1,99
17607,      corrosive_baselard,1,1,1,99,0,1,1,99
17608,         corrosive_knife,1,1,1,99,0,1,1,99
17609,         cermet_knife_+1,1,1,1,99,0,1,1,99
17610,              bone_knife,1,1,1,99,0,1,1,99
17611,           bone_knife_+1,1,1,1,99,0,1,1,99
17612,            beetle_knife,1,1,1,99,0,1,1,99
17613,         beetle_knife_+1,1,1,1,99,0,1,1,99
17614,           stun_kukri_+1,1,1,1,99,0,1,1,99
17615,           chicken_knife,1,1,1,99,0,1,1,99
17617,          mst.cst._knife,1,1,1,99,0,1,1,99
17618,           kidney_dagger,1,1,1,99,0,1,1,99
17620,          misericorde_+1,1,1,1,99,0,1,1,99
17621,                gully_+1,1,1,1,99,0,1,1,99
17624,           anubiss_knife,1,1,1,99,0,1,1,99
17625,         ponderous_gully,1,1,1,99,0,1,1,99
17628,          behemoth_knife,1,1,1,99,0,1,1,99
17629,         behem._knife_+1,1,1,1,99,0,1,1,99
17630,           hawkers_knife,1,1,1,99,0,1,1,99
17631,        hawkers_knife_+1,1,1,1,99,0,1,1,99
17632,         colichemarde_+1,1,1,1,99,0,1,1,99
17633,               rapier_+1,1,1,1,99,0,1,1,99
17634,            wasp_fleuret,1,1,1,99,0,1,1,99
17635,              schwert_+1,1,1,1,99,0,1,1,99
17636,           jagdplaute_+1,1,1,1,99,0,1,1,99
17637,           wing_sword_+1,1,1,1,99,0,1,1,99
17638,           katzbalger_+1,1,1,1,99,0,1,1,99
17639,              cutlass_+1,1,1,1,99,0,1,1,99
17640,         ptm._cutlass_+1,1,1,1,99,0,1,1,99
17641,           gold_sword_+1,1,1,1,99,0,1,1,99
17642,               hanger_+1,1,1,1,99,0,1,1,99
17645,              espadon_+1,1,1,1,99,0,1,1,99
17646,           carnage_sword,1,1,1,99,0,1,1,99
17647,          aramiss_rapier,1,1,1,99,0,1,1,99
17648,              dragvandil,1,1,1,99,0,1,1,99
17655,       snr.msk._scimitar,1,1,1,99,0,1,1,99
17656,               verdun_+1,1,1,1,99,0,1,1,99
17657,              anelace_+1,1,1,1,99,0,1,1,99
17658,                tutelary,1,1,1,99,0,1,1,99
17660,                   kilij,1,1,1,99,0,1,1,99
17662,           company_sword,1,1,1,99,0,1,1,99
17663,                kilij_+1,1,1,1,99,0,1,1,99
17664,               firmament,1,1,1,99,0,1,1,99
17666,         jr.msk._tuck_+1,1,1,1,99,0,1,1,99
17667,         jr.msk._tuck_+2,1,1,1,99,0,1,1,99
17668,            firmament_+1,1,1,1,99,0,1,1,99
17670,           t.k._sword_+1,1,1,1,99,0,1,1,99
17671,           t.k._sword_+2,1,1,1,99,0,1,1,99
17672,          bastokan_sword,1,1,1,99,0,1,1,99
17673,          republic_sword,1,1,1,99,0,1,1,99
17674,       cmb.cst.scmtr._+1,1,1,1,99,0,1,1,99
17675,       cmb.cst.scmtr._+2,1,1,1,99,0,1,1,99
17676,         t.m._espadon_+1,1,1,1,99,0,1,1,99
17677,         t.m._espadon_+2,1,1,1,99,0,1,1,99
17678,        san_dorian_sword,1,1,1,99,0,1,1,99
17679,           kingdom_sword,1,1,1,99,0,1,1,99
17680,           msk._sword_+1,1,1,1,99,0,1,1,99
17681,           msk._sword_+2,1,1,1,99,0,1,1,99
17682,            sacred_sword,1,1,1,99,0,1,1,99
17683,            sacred_degen,1,1,1,99,0,1,1,99
17686,             spark_bilbo,1,1,1,99,0,1,1,99
17687,          spark_bilbo_+1,1,1,1,99,0,1,1,99
17688,             spark_degen,1,1,1,99,0,1,1,99
17689,          spark_degen_+1,1,1,1,99,0,1,1,99
17690,            spark_rapier,1,1,1,99,0,1,1,99
17691,         spark_rapier_+1,1,1,1,99,0,1,1,99
17692,          platoon_spatha,1,1,1,99,0,1,1,99
17693,            grudge_sword,1,1,1,99,0,1,1,99
17694,               guespiere,1,1,1,99,0,1,1,99
17695,           bayards_sword,1,1,1,99,0,1,1,99
17696,            buzzard_tuck,1,1,1,99,0,1,1,99
17697,           mighty_talwar,1,1,1,99,0,1,1,99
17698,          princely_sword,1,1,1,99,0,1,1,99
17700,                durandal,1,1,1,99,0,1,1,99
17701,                  shotel,1,1,1,99,0,1,1,99
17702,               shotel_+1,1,1,1,99,0,1,1,99
17703,         pealing_anelace,1,1,1,99,0,1,1,99
17704,            vulcan_sword,1,1,1,99,0,1,1,99
17705,            vulcan_degen,1,1,1,99,0,1,1,99
17706,            vulcan_blade,1,1,1,99,0,1,1,99
17707,         martial_anelace,1,1,1,99,0,1,1,99
17712,              kaskara_+1,1,1,1,99,0,1,1,99
17713,              macuahuitl,1,1,1,99,0,1,1,99
17714,           macuahuitl_+1,1,1,1,99,0,1,1,99
17716,           macuahuitl_-1,1,1,1,99,0,1,1,99
17718,          leech_scimitar,1,1,1,99,0,1,1,99
17719,             mensur_epee,1,1,1,99,0,1,1,99
17720,         company_fleuret,1,1,1,99,0,1,1,99
17722,         phantom_fleuret,1,1,1,99,0,1,1,99
17724,         darksteel_kilij,1,1,1,99,0,1,1,99
17725,      darksteel_kilij_+1,1,1,1,99,0,1,1,99
17727,            adaman_kilij,1,1,1,99,0,1,1,99
17728,         adaman_kilij_+1,1,1,1,99,0,1,1,99
17729,           vermin_slayer,1,1,1,99,0,1,1,99
17730,           insect_slayer,1,1,1,99,0,1,1,99
17731,            aquan_slayer,1,1,1,99,0,1,1,99
17732,           marine_slayer,1,1,1,99,0,1,1,99
17733,           dragon_slayer,1,1,1,99,0,1,1,99
17734,             wyrm_slayer,1,1,1,99,0,1,1,99
17735,            demon_slayer,1,1,1,99,0,1,1,99
17736,            devil_slayer,1,1,1,99,0,1,1,99
17739,             steel_kilij,1,1,1,99,0,1,1,99
17740,          steel_kilij_+1,1,1,1,99,0,1,1,99
17746,            cermet_kilij,1,1,1,99,0,1,1,99
17747,         cermet_kilij_+1,1,1,1,99,0,1,1,99
17750,           anthos_xiphos,1,1,1,99,0,1,1,99
17751,               fragarach,1,1,1,99,0,1,1,99
17756,               sinfender,1,1,1,99,0,1,1,99
17757,            merveilleuse,1,1,1,99,0,1,1,99
